item	id	rating_raw	pred_min	pred	pred_new	pred_new_noLen	pred_new_noSem	pred_new_noDirPP	pred_new_noSem_noDirPP	z.DirObjWordLength	DirObjLettLength	DirectionalPP	Semantics	Variety	VerbPart	gender	native_english	grew_up	grew_up_region	lang_other_eng_bin	lang_other_eng	linguistics_course	education	Response	Variety_ord	Variety_rev_helm	Variety_custom	rating_st	z.DirObjLettLength	rating_c	z.pred_min	education_simple
B8	b46	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Essex	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	b13	85.5	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Nottinghamshire	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.814370670978394	-0.4293625806007314	35.5	0.5959890918899666	university
B8	b23	95.5	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Ipswich	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	1.0703887932555793	-0.4293625806007314	45.5	0.5959890918899666	no_university
B8	b17	37.5	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	nottingham	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	-0.41451631595209554	-0.4293625806007314	-12.5	0.5959890918899666	university
B8	b14	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Cambridgeshire	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	b15	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	female	Yes	Great Britain	Kent	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	b16	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Chester	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	no_university
B8	idb009	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Pune, Maharasthra, India	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	idb011	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Ahemdabad	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb012	85	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Pune	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.8015697648645347	-0.4293625806007314	35	0.5959890918899666	postgraduate
B8	idb013	4	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	city	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	-1.2721770255806664	-0.4293625806007314	-46	0.5959890918899666	university
B8	idb014	51	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	PUNE	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	-0.06889185087789536	-0.4293625806007314	1	0.5959890918899666	university
B8	idb015	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Pune in State of Maharashtra	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	idb016	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	All over India, mostly in the states of Rajasthan, Jammu & Kashmir, and Maharashtra.	NA	NA	Yes	secondary education (class 10-12)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	no_university
B8	idb017	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Delhi NCR	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb019	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Pune	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb020	56	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Moradabad, Uttar Pradesh	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.05911721026069731	-0.4293625806007314	6	0.5959890918899666	postgraduate
B8	idb021	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Punjab	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	idb022	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Delhi	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb023	85	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Delhi	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.8015697648645347	-0.4293625806007314	35	0.5959890918899666	university
B8	b34	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Surrey	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	no_university
B8	b44	80.5	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	female	Yes	Great Britain	Derby	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.6863616098398013	-0.4293625806007314	30.5	0.5959890918899666	university
B8	b43	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	Aberdeen	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	b40	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Great Britain	hertfordshire	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	no_university
B8	b41	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	male	Yes	Ireland	Armagh	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	id031	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Delhi	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	id032	26.5	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Chennai, Tamilnadu	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	-0.6961362504569993	-0.4293625806007314	-23.5	0.5959890918899666	university
B8	id033	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	karnataka	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	id034	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Kolkata, West Bengal	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb003	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Vijayawada, Andhra Pradesh	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb005	80	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	NORTH EAST	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.673560703725942	-0.4293625806007314	30	0.5959890918899666	university
B8	idb006	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Pune	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	id007	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Rourkela, Odisha	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb008	86	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Gidderbaha, Punjab	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.8271715770922532	-0.4293625806007314	36	0.5959890918899666	university
B8	idb024	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	postgraduate
B8	idb025	68	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	male	NA	India	Ahmedabad	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.3663389569933197	-0.4293625806007314	18	0.5959890918899666	university
B8	idb026	95	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Mumbai	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.05758788714172	-0.4293625806007314	45	0.5959890918899666	postgraduate
B8	id027	87	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	MYSORE, KARNATAKA	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.8527733893199718	-0.4293625806007314	37	0.5959890918899666	university
B8	id029	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Andhra Pradesh	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	b4	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	BrE	keep down	female	Yes	Great Britain	Liverpool	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
B8	idb001	100	2.06431568125855	2.18406809819512	2.4564514947271046	2.0275214406614612	2.3956667853417795	2.558768687678886	2.558768687678886	-0.685800604229607	8	no	compositional	IndE	keep down	female	NA	India	Hyderabad	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.4293625806007314	50	0.5959890918899666	university
A10	a15	95	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	female	Yes	Great Britain	Stoke on Trent	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.05758788714172	-0.4293625806007314	45	0.3655509354733394	postgraduate
A10	a17	86.5	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	male	Yes	Great Britain	St Helens	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.8399724832061125	-0.4293625806007314	36.5	0.3655509354733394	university
A10	a5	84	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	male	Yes	Great Britain	Pembrokeshire, Wales	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	0.7759679526368162	-0.4293625806007314	34	0.3655509354733394	no_university
A10	a39	88	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	male	Yes	Great Britain	Cheshire	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	0.8783752015476903	-0.4293625806007314	38	0.3655509354733394	postgraduate
A10	a44	98.5	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	male	Yes	Great Britain	Essex	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1471942299387348	-0.4293625806007314	48.5	0.3655509354733394	university
A10	a45	93.5	1.10243590149359	1.60397558592116	1.845756716011489	1.162882418692055	2.1151290254479638	1.9278044432236383	1.9278044432236383	-0.685800604229607	8	no	non-compositional	BrE	get in	male	Yes	Great Britain	Scotland	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.0191851688001423	-0.4293625806007314	43.5	0.3655509354733394	university
